cluster_id,prompt_id,primary_mood,persona_id,warm,rotation,rank,tmdb_id,title,mood_coverage,evidence_source,runtime_satisfied,era_satisfied,duration_ms,merged_candidates,source_channels
"p007:warm_cerebral","p007","funny","warm_cerebral",true,4,5,330457,"Frozen II",0.500000,GENRE_ONLY,true,true,54.787,80,"mood-aligned"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,5,1,77338,"The Intouchables",1.000000,KEYWORD_BACKED,false,true,60.943,80,"mood-aligned"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,5,2,110420,"Wolf Children",1.000000,KEYWORD_BACKED,false,true,60.943,80,"high-rated"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,5,3,20352,"Despicable Me",0.500000,KEYWORD_BACKED,true,true,60.943,80,"genre-affinity"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,5,4,260514,"Cars 3",0.500000,GENRE_ONLY,true,true,60.943,80,"mood-aligned"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,5,5,372058,"Your Name.",0.500000,GENRE_ONLY,false,true,60.943,80,"genre-affinity"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,6,1,508965,"Klaus",1.000000,KEYWORD_BACKED,true,true,75.965,80,"high-rated"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,6,2,38757,"Tangled",1.000000,KEYWORD_BACKED,true,true,75.965,80,"mood-aligned"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,6,3,293660,"Deadpool",1.000000,OVERVIEW_ONLY,false,true,75.965,80,"popular"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,6,4,372058,"Your Name.",0.500000,GENRE_ONLY,false,true,75.965,80,"genre-affinity"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,6,5,150540,"Inside Out",0.500000,GENRE_ONLY,true,true,75.965,80,"mood-aligned"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,7,1,77338,"The Intouchables",1.000000,KEYWORD_BACKED,false,true,96.023,80,"mood-aligned"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,7,2,20352,"Despicable Me",0.500000,KEYWORD_BACKED,true,true,96.023,80,"genre-affinity"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,7,3,504253,"I Want to Eat Your Pancreas",0.500000,GENRE_ONLY,false,true,96.023,80,"high-rated"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,8,1,110420,"Wolf Children",1.000000,KEYWORD_BACKED,false,true,83.862,80,"high-rated"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,8,2,109445,"Frozen",1.000000,OVERVIEW_ONLY,true,true,83.862,80,"mood-aligned"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,8,3,515001,"Jojo Rabbit",0.500000,KEYWORD_BACKED,false,true,83.862,80,"high-rated"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,8,4,354912,"Coco",0.500000,GENRE_ONLY,true,true,83.862,80,"mood-aligned"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,8,5,504253,"I Want to Eat Your Pancreas",0.500000,GENRE_ONLY,false,true,83.862,80,"high-rated"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,9,1,293660,"Deadpool",1.000000,OVERVIEW_ONLY,false,true,48.346,80,"mood-aligned"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,9,2,324857,"Spider-Man: Into the Spider-Verse",0.500000,GENRE_ONLY,false,true,48.346,80,"popular"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,9,3,372058,"Your Name.",0.500000,GENRE_ONLY,false,true,48.346,80,"high-rated"
"p007:warm_cerebral","p007","funny","warm_cerebral",true,9,4,330457,"Frozen II",0.500000,GENRE_ONLY,true,true,48.346,80,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,0,1,20352,"Despicable Me",1.000000,KEYWORD_BACKED,true,true,35.095,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,0,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,35.095,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,0,3,1612018,"Jackass: Best and Last",0.500000,GENRE_ONLY,true,true,35.095,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,0,4,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,35.095,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,0,5,1122573,"In the Grey",0.500000,OVERVIEW_ONLY,true,true,35.095,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,1,1,1413976,"Citizen Vigilante",1.000000,KEYWORD_BACKED,true,true,36.175,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,1,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,36.175,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,1,3,10494,"Perfect Blue",0.500000,KEYWORD_BACKED,true,true,36.175,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,1,4,1612018,"Jackass: Best and Last",0.500000,GENRE_ONLY,true,true,36.175,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,1,5,1594914,"Lucky Strike",0.500000,GENRE_ONLY,true,true,36.175,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,2,1,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,34.684,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,2,2,12477,"Grave of the Fireflies",0.500000,KEYWORD_BACKED,true,true,34.684,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,2,3,1307118,"Soulm8te",0.500000,GENRE_ONLY,true,true,34.684,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,2,4,949838,"72 HOURS",0.500000,GENRE_ONLY,true,true,34.684,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,2,5,1594914,"Lucky Strike",0.500000,GENRE_ONLY,true,true,34.684,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,3,1,12477,"Grave of the Fireflies",0.500000,KEYWORD_BACKED,true,true,38.132,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,3,2,1307118,"Soulm8te",0.500000,GENRE_ONLY,true,true,38.132,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,3,3,823219,"Flow",0.500000,KEYWORD_BACKED,true,true,38.132,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,3,4,1404304,"The Isolate Thief",0.500000,GENRE_ONLY,true,true,38.132,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,3,5,976912,"Graphic Desires",0.500000,GENRE_ONLY,true,true,38.132,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,4,1,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,42.006,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,4,2,1612018,"Jackass: Best and Last",0.500000,GENRE_ONLY,true,true,42.006,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,4,3,1382832,"Hungry",0.500000,KEYWORD_BACKED,true,true,42.006,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,4,4,194117,"Woman in the Moon",0.500000,GENRE_ONLY,true,true,42.006,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,4,5,1218925,"Chainsaw Man - The Movie: Reze Arc",0.500000,OVERVIEW_ONLY,true,true,42.006,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,5,1,1101383,"The End of Oak Street",1.000000,KEYWORD_BACKED,true,true,39.535,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,5,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,39.535,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,5,3,12477,"Grave of the Fireflies",0.500000,KEYWORD_BACKED,true,true,39.535,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,5,4,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,39.535,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,5,5,1594914,"Lucky Strike",0.500000,GENRE_ONLY,true,true,39.535,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,6,1,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,34.076,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,6,2,1307118,"Soulm8te",0.500000,GENRE_ONLY,true,true,34.076,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,6,3,1612018,"Jackass: Best and Last",0.500000,GENRE_ONLY,true,true,34.076,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,6,4,1122573,"In the Grey",0.500000,OVERVIEW_ONLY,true,true,34.076,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,6,5,1430698,"The Bay",0.500000,GENRE_ONLY,true,true,34.076,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,7,1,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,33.741,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,7,2,1218925,"Chainsaw Man - The Movie: Reze Arc",0.500000,OVERVIEW_ONLY,true,true,33.741,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,7,3,1612018,"Jackass: Best and Last",0.500000,GENRE_ONLY,true,true,33.741,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,7,4,1668364,"Desire",0.500000,GENRE_ONLY,true,true,33.741,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,7,5,1430698,"The Bay",0.500000,GENRE_ONLY,true,true,33.741,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,8,1,1101383,"The End of Oak Street",1.000000,KEYWORD_BACKED,true,true,32.819,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,8,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,32.819,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,8,3,10494,"Perfect Blue",0.500000,KEYWORD_BACKED,true,true,32.819,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,8,4,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,32.819,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,8,5,1404304,"The Isolate Thief",0.500000,GENRE_ONLY,true,true,32.819,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,9,1,500,"Reservoir Dogs",1.000000,KEYWORD_BACKED,true,true,32.412,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,9,2,1413976,"Citizen Vigilante",1.000000,KEYWORD_BACKED,true,true,32.412,60,"mood-aligned"
"p008:cold_general","p008","tense","cold_general",false,9,3,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,32.412,60,"popular"
"p008:cold_general","p008","tense","cold_general",false,9,4,12477,"Grave of the Fireflies",0.500000,KEYWORD_BACKED,true,true,32.412,60,"high-rated"
"p008:cold_general","p008","tense","cold_general",false,9,5,1218925,"Chainsaw Man - The Movie: Reze Arc",0.500000,OVERVIEW_ONLY,true,true,32.412,60,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,0,1,1727780,"Borderline",0.500000,KEYWORD_BACKED,true,true,51.872,80,"popular"
"p008:warm_thriller","p008","tense","warm_thriller",true,0,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,51.872,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,0,3,1668364,"Desire",0.500000,GENRE_ONLY,true,true,51.872,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,0,4,1307118,"Soulm8te",0.500000,GENRE_ONLY,true,true,51.872,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,0,5,1368314,"Passenger",0.500000,GENRE_ONLY,true,true,51.872,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,1,1,976912,"Graphic Desires",0.500000,GENRE_ONLY,true,true,58.715,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,1,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,58.715,80,"high-rated"
"p008:warm_thriller","p008","tense","warm_thriller",true,1,3,1668364,"Desire",0.500000,GENRE_ONLY,true,true,58.715,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,1,4,1727780,"Borderline",0.500000,KEYWORD_BACKED,true,true,58.715,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,1,5,1368314,"Passenger",0.500000,GENRE_ONLY,true,true,58.715,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,2,1,1101383,"The End of Oak Street",1.000000,KEYWORD_BACKED,true,true,62.287,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,2,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,62.287,80,"popular"
"p008:warm_thriller","p008","tense","warm_thriller",true,2,3,1307118,"Soulm8te",0.500000,GENRE_ONLY,true,true,62.287,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,2,4,629542,"The Bad Guys",0.500000,GENRE_ONLY,true,true,62.287,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,2,5,1487861,"Elize: Shadows of a Woman",0.500000,GENRE_ONLY,true,true,62.287,80,"popular"
"p008:warm_thriller","p008","tense","warm_thriller",true,3,1,1413976,"Citizen Vigilante",1.000000,KEYWORD_BACKED,true,true,63.922,80,"popular"
"p008:warm_thriller","p008","tense","warm_thriller",true,3,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,63.922,80,"popular"
"p008:warm_thriller","p008","tense","warm_thriller",true,3,3,1122573,"In the Grey",0.500000,OVERVIEW_ONLY,true,true,63.922,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,3,4,1727780,"Borderline",0.500000,KEYWORD_BACKED,true,true,63.922,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,3,5,1487861,"Elize: Shadows of a Woman",0.500000,GENRE_ONLY,true,true,63.922,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,4,1,1101383,"The End of Oak Street",1.000000,KEYWORD_BACKED,true,true,56.019,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,4,2,1359,"American Psycho",0.500000,GENRE_ONLY,true,true,56.019,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,4,3,1122573,"In the Grey",0.500000,OVERVIEW_ONLY,true,true,56.019,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,4,4,1175942,"The Bad Guys 2",0.500000,OVERVIEW_ONLY,true,true,56.019,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,4,5,1668364,"Desire",0.500000,GENRE_ONLY,true,true,56.019,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,5,1,1413976,"Citizen Vigilante",1.000000,KEYWORD_BACKED,true,true,56.642,80,"popular"
"p008:warm_thriller","p008","tense","warm_thriller",true,5,2,419430,"Get Out",0.500000,GENRE_ONLY,true,true,56.642,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,5,3,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,56.642,80,"popular"
"p008:warm_thriller","p008","tense","warm_thriller",true,5,4,1359,"American Psycho",0.500000,GENRE_ONLY,true,true,56.642,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,5,5,1122573,"In the Grey",0.500000,OVERVIEW_ONLY,true,true,56.642,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,6,1,1359,"American Psycho",0.500000,GENRE_ONLY,true,true,54.997,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,6,2,10494,"Perfect Blue",0.500000,KEYWORD_BACKED,true,true,54.997,80,"high-rated"
"p008:warm_thriller","p008","tense","warm_thriller",true,6,3,100,"Lock, Stock and Two Smoking Barrels",0.500000,KEYWORD_BACKED,true,true,54.997,80,"high-rated"
"p008:warm_thriller","p008","tense","warm_thriller",true,6,4,1668364,"Desire",0.500000,GENRE_ONLY,true,true,54.997,80,"popular"
"p008:warm_thriller","p008","tense","warm_thriller",true,6,5,1307118,"Soulm8te",0.500000,GENRE_ONLY,true,true,54.997,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,7,1,10494,"Perfect Blue",0.500000,KEYWORD_BACKED,true,true,56.231,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,7,2,1668364,"Desire",0.500000,GENRE_ONLY,true,true,56.231,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,7,3,1307118,"Soulm8te",0.500000,GENRE_ONLY,true,true,56.231,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,7,4,756999,"The Black Phone",0.500000,GENRE_ONLY,true,true,56.231,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,7,5,1727780,"Borderline",0.500000,KEYWORD_BACKED,true,true,56.231,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,8,1,500,"Reservoir Dogs",1.000000,KEYWORD_BACKED,true,true,49.796,80,"high-rated"
"p008:warm_thriller","p008","tense","warm_thriller",true,8,2,1101383,"The End of Oak Street",1.000000,KEYWORD_BACKED,true,true,49.796,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,8,3,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,49.796,80,"high-rated"
"p008:warm_thriller","p008","tense","warm_thriller",true,8,4,1307118,"Soulm8te",0.500000,GENRE_ONLY,true,true,49.796,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,8,5,1175942,"The Bad Guys 2",0.500000,OVERVIEW_ONLY,true,true,49.796,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,9,1,1101383,"The End of Oak Street",1.000000,KEYWORD_BACKED,true,true,52.720,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,9,2,1413976,"Citizen Vigilante",1.000000,KEYWORD_BACKED,true,true,52.720,80,"mood-aligned"
"p008:warm_thriller","p008","tense","warm_thriller",true,9,3,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,52.720,80,"high-rated"
"p008:warm_thriller","p008","tense","warm_thriller",true,9,4,1727780,"Borderline",0.500000,KEYWORD_BACKED,true,true,52.720,80,"genre-affinity"
"p008:warm_thriller","p008","tense","warm_thriller",true,9,5,1668364,"Desire",0.500000,GENRE_ONLY,true,true,52.720,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,0,1,10193,"Toy Story 3",0.500000,KEYWORD_BACKED,true,true,58.522,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,0,2,1218925,"Chainsaw Man - The Movie: Reze Arc",0.500000,OVERVIEW_ONLY,true,true,58.522,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,0,3,177572,"Big Hero 6",0.500000,GENRE_ONLY,true,true,58.522,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,0,4,38757,"Tangled",0.500000,KEYWORD_BACKED,true,true,58.522,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,0,5,438148,"Minions: The Rise of Gru",0.500000,GENRE_ONLY,true,true,58.522,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,1,1,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,68.828,80,"high-rated"
"p008:warm_comfort","p008","tense","warm_comfort",true,1,2,823219,"Flow",0.500000,KEYWORD_BACKED,true,true,68.828,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,1,3,18491,"Neon Genesis Evangelion: The End of Evangelion",0.500000,GENRE_ONLY,true,true,68.828,80,"high-rated"
"p008:warm_comfort","p008","tense","warm_comfort",true,1,4,1612018,"Jackass: Best and Last",0.500000,GENRE_ONLY,true,true,68.828,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,1,5,949838,"72 HOURS",0.500000,GENRE_ONLY,true,true,68.828,80,"popular"
"p008:warm_comfort","p008","tense","warm_comfort",true,2,1,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,58.657,80,"popular"
"p008:warm_comfort","p008","tense","warm_comfort",true,2,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,58.657,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,2,3,14836,"Coraline",0.500000,KEYWORD_BACKED,true,true,58.657,80,"popular"
"p008:warm_comfort","p008","tense","warm_comfort",true,2,4,1218925,"Chainsaw Man - The Movie: Reze Arc",0.500000,OVERVIEW_ONLY,true,true,58.657,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,2,5,177572,"Big Hero 6",0.500000,GENRE_ONLY,true,true,58.657,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,3,1,1413976,"Citizen Vigilante",1.000000,KEYWORD_BACKED,true,true,44.433,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,3,2,10193,"Toy Story 3",0.500000,KEYWORD_BACKED,true,true,44.433,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,3,3,177572,"Big Hero 6",0.500000,GENRE_ONLY,true,true,44.433,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,3,4,9502,"Kung Fu Panda",0.500000,GENRE_ONLY,true,true,44.433,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,3,5,1122573,"In the Grey",0.500000,OVERVIEW_ONLY,true,true,44.433,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,4,1,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,47.354,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,4,2,1218925,"Chainsaw Man - The Movie: Reze Arc",0.500000,OVERVIEW_ONLY,true,true,47.354,80,"popular"
"p008:warm_comfort","p008","tense","warm_comfort",true,4,3,12477,"Grave of the Fireflies",0.500000,KEYWORD_BACKED,true,true,47.354,80,"high-rated"
"p008:warm_comfort","p008","tense","warm_comfort",true,4,4,18491,"Neon Genesis Evangelion: The End of Evangelion",0.500000,GENRE_ONLY,true,true,47.354,80,"high-rated"
"p008:warm_comfort","p008","tense","warm_comfort",true,4,5,438148,"Minions: The Rise of Gru",0.500000,GENRE_ONLY,true,true,47.354,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,5,1,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,49.631,80,"high-rated"
"p008:warm_comfort","p008","tense","warm_comfort",true,5,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,49.631,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,5,3,949838,"72 HOURS",0.500000,GENRE_ONLY,true,true,49.631,80,"popular"
"p008:warm_comfort","p008","tense","warm_comfort",true,5,4,1122573,"In the Grey",0.500000,OVERVIEW_ONLY,true,true,49.631,80,"popular"
"p008:warm_comfort","p008","tense","warm_comfort",true,5,5,1368314,"Passenger",0.500000,GENRE_ONLY,true,true,49.631,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,6,1,500,"Reservoir Dogs",1.000000,KEYWORD_BACKED,true,true,61.748,80,"high-rated"
"p008:warm_comfort","p008","tense","warm_comfort",true,6,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,61.748,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,6,3,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,61.748,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,6,4,10193,"Toy Story 3",0.500000,KEYWORD_BACKED,true,true,61.748,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,6,5,1218925,"Chainsaw Man - The Movie: Reze Arc",0.500000,OVERVIEW_ONLY,true,true,61.748,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,7,1,1101383,"The End of Oak Street",1.000000,KEYWORD_BACKED,true,true,60.684,80,"popular"
"p008:warm_comfort","p008","tense","warm_comfort",true,7,2,1413976,"Citizen Vigilante",1.000000,KEYWORD_BACKED,true,true,60.684,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,7,3,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,60.684,80,"high-rated"
"p008:warm_comfort","p008","tense","warm_comfort",true,7,4,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,60.684,80,"high-rated"
"p008:warm_comfort","p008","tense","warm_comfort",true,7,5,1218925,"Chainsaw Man - The Movie: Reze Arc",0.500000,OVERVIEW_ONLY,true,true,60.684,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,8,1,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,67.166,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,8,2,177572,"Big Hero 6",0.500000,GENRE_ONLY,true,true,67.166,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,8,3,629542,"The Bad Guys",0.500000,GENRE_ONLY,true,true,67.166,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,8,4,949838,"72 HOURS",0.500000,GENRE_ONLY,true,true,67.166,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,8,5,1430698,"The Bay",0.500000,GENRE_ONLY,true,true,67.166,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,9,1,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,60.955,80,"genre-affinity"
"p008:warm_comfort","p008","tense","warm_comfort",true,9,2,980431,"Avatar Aang: The Last Airbender",0.500000,GENRE_ONLY,true,true,60.955,80,"popular"
"p008:warm_comfort","p008","tense","warm_comfort",true,9,3,1218925,"Chainsaw Man - The Movie: Reze Arc",0.500000,OVERVIEW_ONLY,true,true,60.955,80,"mood-aligned"
"p008:warm_comfort","p008","tense","warm_comfort",true,9,4,12477,"Grave of the Fireflies",0.500000,KEYWORD_BACKED,true,true,60.955,80,"high-rated"
"p008:warm_comfort","p008","tense","warm_comfort",true,9,5,1487861,"Elize: Shadows of a Woman",0.500000,GENRE_ONLY,true,true,60.955,80,"mood-aligned"
"p008:warm_cerebral","p008","tense","warm_cerebral",true,0,1,20352,"Despicable Me",1.000000,KEYWORD_BACKED,true,true,98.329,80,"mood-aligned"
"p008:warm_cerebral","p008","tense","warm_cerebral",true,0,2,1668364,"Desire",0.500000,GENRE_ONLY,true,true,98.329,80,"genre-affinity"
"p008:warm_cerebral","p008","tense","warm_cerebral",true,0,3,1307118,"Soulm8te",0.500000,GENRE_ONLY,true,true,98.329,80,"genre-affinity"
"p008:warm_cerebral","p008","tense","warm_cerebral",true,0,4,1226863,"The Super Mario Galaxy Movie",0.500000,KEYWORD_BACKED,true,true,98.329,80,"high-rated"
"p008:warm_cerebral","p008","tense","warm_cerebral",true,0,5,840464,"Greenland 2: Migration",0.500000,KEYWORD_BACKED,true,true,98.329,80,"genre-affinity"
"p008:warm_cerebral","p008","tense","warm_cerebral",true,1,1,372058,"Your Name.",1.000000,KEYWORD_BACKED,false,true,75.177,80,"genre-affinity"
